study_id,site_id,core_id,horizon_min,horizon_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,carbon_density,stock_gCm2,stock_MgHa,habitat,latitude,longitude,country,admin_division,max_depth
Donato_et_al_2011,DCD11 K2 Core 2,M1448,0,100,0.42242503244999996,NA,0.13885999999999998,0.058657940006006985,58657.94000600698,586.5794000600698,mangrove,5.3,163,Micronesia,Kosrae,300
Donato_et_al_2011,DCD11 K2 Core 3,M1449,0,100,0.40919165555000003,NA,0.12114,0.049569477153327005,49569.477153327,495.69477153327006,mangrove,5.3,163,Micronesia,Kosrae,300
Donato_et_al_2011,DCD11 K2 Core 4,M1450,0,100,0.47855280320000004,NA,0.12185499999999999,0.058314051833936,58314.051833936,583.14051833936,mangrove,5.3,163,Micronesia,Kosrae,300
Donato_et_al_2011,DCD11 K2 Core 5,M1451,0,100,0.37294654495,NA,0.12142999999999998,0.0452868989532785,45286.8989532785,452.868989532785,mangrove,5.3,163,Micronesia,Kosrae,300
Donato_et_al_2011,DCD11 K2 Core 6,M1452,0,100,0.5357235982999999,NA,0.082515,0.0442052327137245,44205.2327137245,442.052327137245,mangrove,5.3,163,Micronesia,Kosrae,300
Donato_et_al_2011,DCD11 K3 Core 1,M1453,0,100,0.6478487614,NA,0.053450000000000004,0.03462751629683,34627.51629683001,346.2751629683001,mangrove,5.3,162.9,Micronesia,Kosrae,300
Donato_et_al_2011,DCD11 K3 Core 2,M1454,0,100,0.6156453716999999,NA,0.04697,0.028916863108748993,28916.863108748992,289.1686310874899,mangrove,5.3,162.9,Micronesia,Kosrae,300
Donato_et_al_2011,DCD11 K3 Core 3,M1455,0,100,0.64693611455,NA,0.058339999999999996,0.037742252922847,37742.252922847,377.42252922847,mangrove,5.3,162.9,Micronesia,Kosrae,300
Donato_et_al_2011,DCD11 K3 Core 4,M1456,0,100,0.72829204665,NA,0.03305,0.024070052141782504,24070.052141782504,240.70052141782503,mangrove,5.3,162.9,Micronesia,Kosrae,300
Donato_et_al_2011,DCD11 K3 Core 5,M1457,0,100,0.6998044330500001,NA,0.043505,0.030444991859840256,30444.991859840255,304.4499185984026,mangrove,5.3,162.9,Micronesia,Kosrae,300
Donato_et_al_2011,DCD11 K3 Core 6,M1458,0,100,0.5663701694879846,NA,0.03544,0.020072158806654174,20072.158806654174,200.72158806654173,mangrove,5.3,162.9,Micronesia,Kosrae,300
Donato_et_al_2011,DCD11 K4 Core 1,M1459,0,100,0.19400260744999998,NA,0.289705,0.05620352539130224,56203.52539130224,562.0352539130224,mangrove,5.3,162.9,Micronesia,Kosrae,100
Donato_et_al_2011,DCD11 K4 Core 2,M1460,0,100,0.1887222949,NA,0.306875,0.057914154247437503,57914.1542474375,579.141542474375,mangrove,5.3,162.9,Micronesia,Kosrae,100
Donato_et_al_2011,DCD11 K4 Core 3,M1461,0,100,0.18983050810000002,NA,0.34360999999999997,0.065227660888241,65227.660888241,652.27660888241,mangrove,5.3,162.9,Micronesia,Kosrae,100
Donato_et_al_2011,DCD11 K4 Core 4,M1462,0,100,0.18102998685000002,NA,0.33842,0.061264168149777004,61264.168149777004,612.64168149777,mangrove,5.3,162.9,Micronesia,Kosrae,300
Donato_et_al_2011,DCD11 K4 Core 5,M1463,0,100,0.3774385756749742,NA,0.195985,0.0739722992536598,73972.2992536598,739.7229925365981,mangrove,5.3,162.9,Micronesia,Kosrae,300
Donato_et_al_2011,DCD11 K4 Core 6,M1464,0,100,0.22910055504408613,NA,0.07882,0.01805770574857487,18057.705748574866,180.57705748574867,mangrove,5.3,162.9,Micronesia,Kosrae,300
Donato_et_al_2011,DCD11 S1 Core 2,M1393,0,100,0.31193352400524194,NA,0.08865384615384615,0.027654106647387794,27654.106647387795,276.54106647387795,mangrove,1.7,124.7,Indonesia,Sulawesi Utara,65
Donato_et_al_2011,DCD11 S1 Core 3,M1394,0,100,0.6971503072857144,NA,0.07297619047619047,0.05087537361501701,50875.37361501701,508.7537361501701,mangrove,1.7,124.7,Indonesia,Sulawesi Utara,84
Donato_et_al_2011,DCD11 S1 Core 4,M1395,0,100,0.4395185369018181,NA,0.08182323232323233,0.035962827355284624,35962.82735528462,359.6282735528462,mangrove,1.7,124.7,Indonesia,Sulawesi Utara,99
Donato_et_al_2011,DCD11 S1 Core 5,M1396,0,100,0.6116633627348572,NA,0.09171413043478262,0.05609817343204245,56098.17343204245,560.9817343204245,mangrove,1.7,124.7,Indonesia,Sulawesi Utara,92
Donato_et_al_2011,DCD11 S1 Core 6,M1397,0,100,0.21846773277177595,0.4143266544068953,0.07678617021276596,0.016775300514610656,16775.300514610655,167.75300514610655,mangrove,1.7,124.7,Indonesia,Sulawesi Utara,94
Donato_et_al_2011,DCD11 S2 Core 1,M1398,0,100,0.2305084746,NA,0.22502,0.051869016954492,51869.016954492,518.69016954492,mangrove,1.7,125,Indonesia,Sulawesi Utara,75
Donato_et_al_2011,DCD11 S2 Core 4,M1401,0,100,0.28780964800000003,NA,0.19820000000000004,0.05704387223360002,57043.872233600014,570.4387223360002,mangrove,1.7,125,Indonesia,Sulawesi Utara,60
Donato_et_al_2011,DCD11 S3 Core 1,M1404,0,100,0.22314211185,NA,0.24316,0.054259235917446,54259.235917446,542.5923591744601,mangrove,1.7,124.8,Indonesia,Sulawesi Utara,107
Donato_et_al_2011,DCD11 S3 Core 2,M1405,0,100,0.29504563240000004,NA,0.215705,0.06364281813684201,63642.81813684201,636.4281813684202,mangrove,1.7,124.8,Indonesia,Sulawesi Utara,110
Donato_et_al_2011,DCD11 S3 Core 3,M1406,0,100,0.2924194451428571,NA,0.19481428571428572,0.05696748533447347,56967.48533447347,569.6748533447347,mangrove,1.7,124.8,Indonesia,Sulawesi Utara,70
Donato_et_al_2011,DCD11 S3 Core 4,M1407,0,100,0.24445893095000004,NA,0.19600499999999998,0.04791517276085475,47915.17276085475,479.1517276085475,mangrove,1.7,124.8,Indonesia,Sulawesi Utara,100
Donato_et_al_2011,DCD11 S3 Core 5,M1408,0,100,0.4824858758,NA,0.15498,0.074775661031484,74775.661031484007,747.75661031484,mangrove,1.7,124.8,Indonesia,Sulawesi Utara,75
Donato_et_al_2011,DCD11 S3 Core 6,M1409,0,100,0.3011734027,NA,0.126595,0.0381270469148065,38127.046914806495,381.27046914806493,mangrove,1.7,124.8,Indonesia,Sulawesi Utara,120
Donato_et_al_2011,DCD11 S4 Core 1,M1410,0,100,0.4048271325021031,NA,0.11027894736842106,0.04464391003850825,44643.91003850824,446.43910038508244,mangrove,1.6,124.8,Indonesia,Sulawesi Utara,56.99999999999999
Donato_et_al_2011,DCD11 S4 Core 2,M1411,0,100,0.30725076543621077,NA,0.12818571428571426,0.03938515883227313,39385.158832273126,393.8515883227313,mangrove,1.6,124.8,Indonesia,Sulawesi Utara,70
Donato_et_al_2011,DCD11 S4 Core 3,M1412,0,100,0.5022886200854616,NA,0.12309500000000001,0.0618292176894199,61829.21768941991,618.2921768941991,mangrove,1.6,124.8,Indonesia,Sulawesi Utara,110
Donato_et_al_2011,DCD11 S4 Core 4,M1413,0,100,0.3202476635359375,NA,0.17462499999999997,0.05592324824496307,55923.24824496307,559.2324824496308,mangrove,1.6,124.8,Indonesia,Sulawesi Utara,130
Donato_et_al_2011,DCD11 S4 Core 5,M1414,0,100,0.3681877445,NA,0.18132500000000001,0.06676164277146251,66761.64277146252,667.6164277146252,mangrove,1.6,124.8,Indonesia,Sulawesi Utara,120
Donato_et_al_2011,DCD11 S4 Core 6,M1415,0,100,0.3771838331,NA,0.12962,0.048890568446422,48890.568446421996,488.90568446422,mangrove,1.6,124.8,Indonesia,Sulawesi Utara,100
Donato_et_al_2011,DCD11 S5 Core 1,M1422,0,100,0.3902030173571428,NA,0.13633571428571428,0.05319860708782703,53198.60708782703,531.9860708782703,mangrove,1.3,124.5,Indonesia,Sulawesi Utara,70
Donato_et_al_2011,DCD11 S5 Core 2,M1423,0,100,0.45297075835714284,NA,0.13729999999999998,0.062192885122435704,62192.885122435706,621.9288512243571,mangrove,1.3,124.5,Indonesia,Sulawesi Utara,70
Donato_et_al_2011,DCD11 S5 Core 3,M1424,0,100,0.3793875239847389,NA,0.118065,0.0447923880192582,44792.38801925821,447.9238801925821,mangrove,1.3,124.5,Indonesia,Sulawesi Utara,100
Donato_et_al_2011,DCD11 S5 Core 4,M1425,0,100,0.6821783170128206,NA,0.10961153846153848,0.07477461483287838,74774.61483287837,747.7461483287838,mangrove,1.3,124.5,Indonesia,Sulawesi Utara,78
Donato_et_al_2011,DCD11 S5 Core 5,M1426,0,100,0.1782357381170918,0.5234456722017808,0.1251833333333333,0.022312143816624608,22312.143816624608,223.1214381662461,mangrove,1.3,124.5,Indonesia,Sulawesi Utara,90
Donato_et_al_2011,DCD11 S5 Core 6,M1427,0,100,0.5170456443935585,NA,0.10913,0.05642519117266904,56425.19117266904,564.2519117266904,mangrove,1.3,124.5,Indonesia,Sulawesi Utara,100
Donato_et_al_2011,DCD11 S6 Core 1,M1428,0,100,0.39211212505,NA,0.21548499999999998,0.08449428126639924,84494.28126639925,844.9428126639925,mangrove,1.4,124.6,Indonesia,Sulawesi Utara,300
Donato_et_al_2011,DCD11 S6 Core 2,M1429,0,100,0.38285528015,NA,0.16232000000000002,0.062145069073948005,62145.069073948005,621.45069073948,mangrove,1.4,124.6,Indonesia,Sulawesi Utara,300
Donato_et_al_2011,DCD11 S6 Core 3,M1430,0,100,0.43037809660000004,NA,0.17823,0.07670628815701801,76706.288157018,767.06288157018,mangrove,1.4,124.6,Indonesia,Sulawesi Utara,300
Donato_et_al_2011,DCD11 S6 Core 4,M1431,0,100,0.42783572365,NA,0.17626,0.075410324650549,75410.32465054901,754.1032465054901,mangrove,1.4,124.6,Indonesia,Sulawesi Utara,300
Donato_et_al_2011,DCD11 S6 Core 5,M1432,0,100,0.41219035190000003,NA,0.16213,0.066828421753547,66828.42175354701,668.2842175354701,mangrove,1.4,124.6,Indonesia,Sulawesi Utara,300
Donato_et_al_2011,DCD11 S6 Core 6,M1433,0,100,0.4187744459,NA,0.20622000000000001,0.08635966623349801,86359.66623349802,863.5966623349802,mangrove,1.4,124.6,Indonesia,Sulawesi Utara,300
Donato_et_al_2011,DCD11 Y1 Core 1,M1373,0,100,0.2374837027,NA,0.148755528305,0.03532701365896605,35327.013658966054,353.2701365896605,mangrove,9.6,138.2,Micronesia,Yap,100
Donato_et_al_2011,DCD11 Y1 Core 2,M1374,0,100,0.3500000002,NA,0.10155097919,0.035542842736810194,35542.8427368102,355.428427368102,mangrove,9.6,138.2,Micronesia,Yap,100
Donato_et_al_2011,DCD11 Y1 Core 3,M1375,0,100,0.3279661016,NA,0.11818005940999998,0.03875905337155409,38759.05337155409,387.5905337155409,mangrove,9.6,138.2,Micronesia,Yap,100
Donato_et_al_2011,DCD11 Y1 Core 4,M1376,0,100,0.4194915256,NA,0.0892420168615,0.03743626980085156,37436.26980085156,374.36269800851557,mangrove,9.6,138.2,Micronesia,Yap,100
Donato_et_al_2011,DCD11 Y1 Core 5,M1377,0,100,0.36310299884999997,NA,0.13342115874,0.04844562284853588,48445.62284853589,484.4562284853589,mangrove,9.6,138.2,Micronesia,Yap,100
Donato_et_al_2011,DCD11 Y1 Core 6,M1378,0,100,0.43207301165,NA,0.12574158949,0.05432954726060229,54329.54726060228,543.2954726060228,mangrove,9.6,138.2,Micronesia,Yap,100
Donato_et_al_2011,DCD11 Y2 Core 1,M1416,0,100,0.21362451135,NA,0.23077449023,0.04929908770742909,49299.0877074291,492.990877074291,mangrove,9.5,138.1,Micronesia,Yap,100
Donato_et_al_2011,DCD11 Y2 Core 2,M1417,0,100,0.1702737941,NA,0.215612178015,0.036713103604778655,36713.103604778655,367.13103604778655,mangrove,9.5,138.1,Micronesia,Yap,100
Donato_et_al_2011,DCD11 Y2 Core 3,M1418,0,100,0.22913950454999998,NA,0.19058350101,0.04367020899683582,43670.20899683582,436.7020899683582,mangrove,9.5,138.1,Micronesia,Yap,100
Donato_et_al_2011,DCD11 Y2 Core 4,M1419,0,100,0.3260756194,NA,0.17503755021,0.057075477602984356,57075.477602984356,570.7547760298436,mangrove,9.5,138.1,Micronesia,Yap,100
Donato_et_al_2011,DCD11 Y2 Core 5,M1420,0,100,0.2837679272,NA,0.168296185175,0.04775705962277712,47757.059622777124,477.57059622777126,mangrove,9.5,138.1,Micronesia,Yap,100
Donato_et_al_2011,DCD11 Y2 Core 6,M1421,0,100,0.29491525425,NA,0.169264746925,0.049918755874948276,49918.75587494827,499.1875587494827,mangrove,9.5,138.1,Micronesia,Yap,100
Donato_et_al_2011,DCD11 Y3 Core 1,M1465,0,100,0.25501955655,NA,0.184082132575,0.04694454381805482,46944.543818054815,469.44543818054814,mangrove,9.6,138.1,Micronesia,Yap,100
Donato_et_al_2011,DCD11 Y3 Core 2,M1466,0,100,0.32086049525,NA,0.170153869155,0.054595654725776994,54595.65472577699,545.9565472577699,mangrove,9.6,138.1,Micronesia,Yap,100
Donato_et_al_2011,DCD11 Y3 Core 3,M1467,0,100,0.29269882664999997,NA,0.1718684015,0.05030567945726109,50305.67945726109,503.0567945726109,mangrove,9.6,138.1,Micronesia,Yap,100
Donato_et_al_2011,DCD11 Y3 Core 4,M1468,0,100,0.36003911325000004,NA,0.138600935526,0.049901757922401466,49901.75792240146,499.01757922401464,mangrove,9.6,138.1,Micronesia,Yap,100
Donato_et_al_2011,DCD11 Y3 Core 5,M1469,0,100,0.23846153850000001,NA,0.18630691703000002,0.04442703406816566,44427.03406816566,444.2703406816566,mangrove,9.6,138.1,Micronesia,Yap,100
Donato_et_al_2011,DCD11 Y3 Core 6,M1470,0,100,0.31440677985,NA,0.182587911355,0.057406877248662794,57406.87724866279,574.068772486628,mangrove,9.6,138.1,Micronesia,Yap,100
Donato_et_al_2011,DCD11 Y4 Core 1,M1471,0,100,0.4215123859,NA,0.134719941415,0.056786123934144866,56786.12393414487,567.8612393414487,mangrove,9.5,138.1,Micronesia,Yap,100
Donato_et_al_2011,DCD11 Y4 Core 2,M1472,0,100,0.32777053474999995,NA,0.0936279193525,0.030688473193698797,30688.4731936988,306.884731936988,mangrove,9.5,138.1,Micronesia,Yap,100
Donato_et_al_2011,DCD11 Y4 Core 3,M1473,0,100,0.38800521499999996,NA,0.11204929825700001,0.04347571206080641,43475.71206080641,434.7571206080641,mangrove,9.5,138.1,Micronesia,Yap,100
Donato_et_al_2011,DCD11 Y4 Core 4,M1474,0,100,0.4150586704,NA,0.10411819716500001,0.04321516047974995,43215.16047974995,432.15160479749954,mangrove,9.5,138.1,Micronesia,Yap,100
Donato_et_al_2011,DCD11 Y4 Core 5,M1475,0,100,0.3738591913,NA,0.10235905520800001,0.03826787360229494,38267.87360229494,382.6787360229494,mangrove,9.5,138.1,Micronesia,Yap,100
Donato_et_al_2011,DCD11 Y4 Core 6,M1476,0,100,0.3541720988,NA,0.128232783709,0.04541647414118297,45416.474141182975,454.16474141182977,mangrove,9.5,138.1,Micronesia,Yap,100
Donato_et_al_2011,DCD11 Y5 Core 1,M1477,0,100,0.4769882661,NA,0.097999484291,0.046744604090658275,46744.60409065827,467.4460409065827,mangrove,9.6,138.1,Micronesia,Yap,100
Donato_et_al_2011,DCD11 Y5 Core 2,M1478,0,100,0.44217731455,NA,0.11111148907500001,0.049130979854835166,49130.97985483517,491.3097985483517,mangrove,9.6,138.1,Micronesia,Yap,100
Donato_et_al_2011,DCD11 Y5 Core 3,M1479,0,100,0.5027379398,NA,0.1169518322925,0.05879612322256657,58796.123222566566,587.9612322256656,mangrove,9.6,138.1,Micronesia,Yap,100
Donato_et_al_2011,DCD11 Y5 Core 4,M1480,0,100,0.4639504565,NA,0.0890651238505,0.041321804868668516,41321.804868668514,413.21804868668517,mangrove,9.6,138.1,Micronesia,Yap,100
Donato_et_al_2011,DCD11 Y5 Core 5,M1481,0,100,0.55840938745,NA,0.101564099714,0.056714346708205465,56714.34670820546,567.1434670820546,mangrove,9.6,138.1,Micronesia,Yap,100
Donato_et_al_2011,DCD11 Y5 Core 6,M1482,0,100,0.4501955672,NA,0.1110432934255,0.049991198467449,49991.198467448994,499.91198467448993,mangrove,9.6,138.1,Micronesia,Yap,100
Donato_et_al_2012,DCD12 PM2,M0488,0,100,0.29800000000000004,NA,0.1891,0.05635180000000001,56351.80000000001,563.5180000000001,mangrove,7.382611,134.511278,Palau,Airai,100
Donato_et_al_2012,DCD12 PM3,M0489,0,100,0.29600000000000004,NA,0.2004,0.05931840000000001,59318.40000000001,593.1840000000001,mangrove,7.580194,134.631972,Palau,Ngaraard,100
Drexler_et_al_2013,Coastal_EDU_Field,Coastal_EDU_Field_1,0,100,0.11529411764705882,NA,0.2448235294117647,0.028226712802768165,28226.712802768165,282.2671280276817,marsh,33.517233,-79.15905,United States,South Carolina,60
Drexler_et_al_2013,Coastal_EDU_Field,Coastal_EDU_Field_2,0,100,0.1036842105263158,NA,0.26352631578947366,0.027323518005540167,27323.51800554017,273.2351800554017,marsh,NA,NA,NA,NA,57
Drexler_et_al_2013,Sandy_Island_Deeply_Flooded,Sandy_Island_Deeply_Flooded_1,0,100,0.1435294117647059,NA,0.2255294117647059,0.03237010380622838,32370.103806228377,323.70103806228377,marsh,33.52085,-79.1477,United States,South Carolina,51
Drexler_et_al_2013,Sandy_Island_Natural,Sandy_Island_Natural_2,0,100,0.13147058823529412,NA,0.2688823529411764,0.03535012110726643,35350.12110726643,353.5012110726643,marsh,33.5178,-79.148283,United States,South Carolina,60
Drexler_et_al_2019,Animal_Slough,AS14,0,100,0.6227037037037036,NA,0.07301111111111108,0.0454642893004115,45464.289300411496,454.64289300411497,marsh,47.09662,-122.69857,United States,Washington,54
Drexler_et_al_2019,Animal_Slough,AS15,0,100,0.46821428571428575,NA,0.08396071428571429,0.039311605867346944,39311.605867346945,393.11605867346947,marsh,47.09661,-122.69878,United States,Washington,56
Drexler_et_al_2019,Animal_Slough,AS16,0,100,0.31744,NA,0.135528,0.043022008320000006,43022.00832000001,430.2200832000001,marsh,47.09662,-122.699,United States,Washington,50
Duncan_et_al_2016,BAKNAT1,M1751,0,100,1.1144978550498632,NA,0.0108,0.012036576834538524,12036.576834538524,120.36576834538525,mangrove,11.71984,122.38720000000001,Philippines,Aklan,150
Duncan_et_al_2016,BAKNAT2,M1752,0,100,1.1593575883459049,NA,0.00915,0.01060812193336503,10608.12193336503,106.0812193336503,mangrove,11.71921,122.386399999999,Philippines,Aklan,150
Duncan_et_al_2016,BAKNAT3,M1753,0,100,1.0914806462453834,NA,0.01205,0.01315234178725687,13152.341787256872,131.52341787256873,mangrove,11.7185799999999,122.3877,Philippines,Aklan,150
Duncan_et_al_2016,BAKNAT4,M1754,0,100,1.091465176311711,NA,0.011099999999999999,0.01211526345705999,12115.263457059991,121.15263457059991,mangrove,11.71782,122.38705,Philippines,Aklan,150
Duncan_et_al_2016,BAKNAT5,M1755,0,100,1.144861486131699,NA,0.00935,0.010704454895331386,10704.454895331386,107.04454895331386,mangrove,11.71718,122.3877,Philippines,Aklan,150
Duncan_et_al_2016,BAKNAT6,M1756,0,100,1.0228463026397951,NA,0.0163,0.01667239473302866,16672.39473302866,166.72394733028662,mangrove,11.71681,122.38858,Philippines,Aklan,150
Duncan_et_al_2016,BAKNAT7,M1757,0,100,0.8347250837864577,NA,0.018949999999999995,0.01581804033775337,15818.04033775337,158.1804033775337,mangrove,11.7163,122.38728,Philippines,Aklan,150
Duncan_et_al_2016,BAKNAT8,M1758,0,100,0.9821898253300523,NA,0.017399999999999995,0.017090102960742905,17090.102960742905,170.90102960742905,mangrove,11.7163,122.3889,Philippines,Aklan,150
Duncan_et_al_2016,ERMNAT1,M1743,0,100,0.870297227161217,NA,0.016499999999999994,0.014359904248160076,14359.904248160075,143.59904248160075,mangrove,10.794296,122.684414,Philippines,Iloilo,150
Duncan_et_al_2016,ERMNAT2,M1744,0,100,0.6383401707753282,NA,0.0359,0.022916412130834285,22916.412130834284,229.16412130834283,mangrove,10.794248,122.684556,Philippines,Iloilo,150
Duncan_et_al_2016,ERMNAT3,M1745,0,100,0.6061095,NA,0.033049999999999996,0.020031918974999997,20031.918974999997,200.31918974999996,mangrove,10.794219,122.684816,Philippines,Iloilo,150
Duncan_et_al_2016,ERMNAT4,M1746,0,100,0.653722,NA,0.02355,0.015395153100000001,15395.153100000001,153.95153100000002,mangrove,10.794139,122.685087,Philippines,Iloilo,150
Duncan_et_al_2016,ERMNAT5,M1747,0,100,0.9321804722304845,NA,0.01895,0.017664819948767684,17664.819948767687,176.64819948767686,mangrove,10.79401,122.685537,Philippines,Iloilo,150
Duncan_et_al_2016,ERMNAT6,M1748,0,100,0.740208,NA,0.019549999999999998,0.014471066399999998,14471.0664,144.710664,mangrove,10.79393,122.685771,Philippines,Iloilo,150
Duncan_et_al_2016,ERMNAT7,M1749,0,100,1.1785749095619193,NA,0.0088,0.010371459204144892,10371.45920414489,103.71459204144891,mangrove,10.793782,122.686257,Philippines,Iloilo,150
Duncan_et_al_2016,ERMNAT8,M1750,0,100,1.1406602918312068,NA,0.01045,0.01191990004963611,11919.90004963611,119.1990004963611,mangrove,10.793571,122.686167,Philippines,Iloilo,150
Dung_et_al_2016,LVD16 Disturbed*,M0634,0,100,0.638,NA,0.036359999999999996,0.02319768,23197.679999999997,231.97679999999997,mangrove,10.386039,106.884468,Vietnam,Dong Nai,400
Dung_et_al_2016,LVD16 Fringe,M0631,0,100,0.7045,NA,0.024905,0.017545572500000002,17545.572500000002,175.45572500000003,mangrove,10.40178,106.876838,Vietnam,Dong Nai,400
Dung_et_al_2016,LVD16 Interior,M0633,0,100,0.649,NA,0.036469999999999995,0.023669029999999997,23669.03,236.69029999999998,mangrove,10.402675,106.883761,Vietnam,Dong Nai,400
Dung_et_al_2016,LVD16 Transition,M0632,0,100,0.7075,NA,0.035715,0.0252683625,25268.362499999996,252.68362499999995,mangrove,10.401772,106.879812,Vietnam,Dong Nai,400
Els_2019,Swartkops,Swartkops-1-Summer-core-1,0,100,1.0667340689095435,0.03558378224752626,0.015290479973955596,0.016310875918197545,16310.875918197546,163.10875918197547,marsh,-33.866245,25.37,South Africa,Eastern Cape,100
Els_2019,Swartkops,Swartkops-1-Summer-core-2,0,100,1.3266141602373083,0.01613657227508977,0.00691314848259455,0.00917108066883299,9171.08066883299,91.71080668832991,marsh,-33.866245,25.37,South Africa,Eastern Cape,100
Els_2019,Swartkops,Swartkops-1-Summer-core-3,0,100,1.0632839590762548,0.04052717368891996,0.01746064027716695,0.01856561872191239,18565.61872191239,185.6561872191239,marsh,-33.866245,25.37,South Africa,Eastern Cape,100
Els_2019,Swartkops,Swartkops-1-Winter-core-1_2018,0,100,1.2811468767173024,0.01941851540069517,0.008326006165638038,0.010666836794636175,10666.836794636176,106.66836794636176,marsh,-33.866245,25.37,South Africa,Eastern Cape,100
Els_2019,Swartkops,Swartkops-1-Winter-core-2,0,100,1.247776238931223,0.021428414370201487,0.00918944774840634,0.011466374549361459,11466.374549361457,114.66374549361457,marsh,-33.866245,25.37,South Africa,Eastern Cape,100
